name,timestamp,total_Runtime,run,cache,saveTime,queryStr,loadTime,saveMode,output,queryTime,input,numPartitions,spark.driver.host,spark.driver.port,spark.jars,spark.app.name,spark.executor.id,spark.submit.deployMode,spark.master,spark.app.id,description
sql,1552939504864,1540262982,55,false,0,select input.c1 from input where input.c1 < -0.9,1528155567,error,"",12107415,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939506940,194651283,56,false,0,select input.c1 from input where input.c1 < -0.9,186514944,error,"",8136339,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939507547,178956846,57,false,0,select input.c1 from input where input.c1 < -0.9,162892257,error,"",16064589,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939508123,243027859,58,false,0,select input.c1 from input where input.c1 < -0.9,235598054,error,"",7429805,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939508567,187704838,59,false,0,select input.c1 from input where input.c1 < -0.9,181519131,error,"",6185707,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939508870,1700889508,60,false,0,select input.c1 from input where input.c1 < -0.9,1686189514,error,"",14699994,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939511057,140505349,61,false,0,select input.c1 from input where input.c1 < -0.9,134364927,error,"",6140422,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939511608,176088618,62,false,0,select input.c1 from input where input.c1 < -0.9,160837161,error,"",15251457,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939512257,270132042,63,false,0,select input.c1 from input where input.c1 < -0.9,258057123,error,"",12074919,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939512780,181831290,64,false,0,select input.c1 from input where input.c1 < -0.9,175089722,error,"",6741568,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
